sample_id,task_id,risk_score,bsod_state,core_events,rk_events
7530,7530,1,NO,142,0
7531,7531,6,NO,788,0
7532,7532,4,NO,135,0
7533,7533,1,NO,2,0
7534,7534,4,NO,4,0
7535,7535,1,NO,2,0
7536,7536,5,NO,142,0
7537,7537,6,NO,390,0
7538,7538,6,NO,1173,0
7539,7539,5,NO,303,0
7540,7540,1,NO,2,0
7541,7541,4,NO,15,0
7542,7542,6,NO,403,0
7543,7543,6,NO,368,0
7544,7544,4,NO,12,0
7545,7545,5,NO,3511,0
7546,7546,6,NO,353,0
7547,7547,1,NO,2,0
7548,7548,5,NO,3502,0
7549,7549,4,NO,78,0
7550,7550,4,NO,2,0
7551,7551,6,NO,610,0
7552,7552,1,NO,161,0
7553,7553,5,NO,159,0
7554,7554,6,NO,360,0
7555,7555,5,NO,166,0
7556,7556,1,NO,65,0
7557,7557,6,NO,1248,0
7558,7558,1,NO,107,0
7559,7559,6,NO,406,0
7560,7560,4,NO,10,0
7561,7561,4,NO,2,0
7562,7562,4,NO,15,0
7563,7563,1,NO,2,0
7564,7564,6,NO,423,0
7565,7565,5,NO,1809,0
7566,7566,4,NO,28,0
7567,7567,1,NO,149,0
7568,7568,1,NO,151,0
7569,7569,1,NO,170,0
7570,7570,5,NO,143,0
7571,7571,4,NO,2,0
7572,7572,6,NO,357,0
7573,7573,1,NO,2,0
7574,7574,5,NO,341,0
7575,7575,1,NO,176,0
7576,7576,7,NO,482,0
7577,7577,6,NO,172,0
7578,7578,4,NO,2,0
7579,7579,1,NO,2,0
7580,7580,6,NO,347,0
7581,7581,2,NO,10,0
7582,7582,1,NO,11,0
7583,7583,6,NO,386,0
7584,7584,4,NO,105,0
7585,7585,4,NO,10,0
7586,7586,4,NO,137,0
7587,7587,6,NO,369,0
7588,7588,1,NO,114,0
7589,7589,4,NO,4,0
7590,7590,6,NO,164,0
7591,7591,5,NO,78,0
7592,7592,7,NO,3,0
7593,7593,5,NO,11,0
7594,7594,4,NO,12,0
7595,7595,4,NO,68,0
7596,7596,4,NO,9,0
7597,7597,1,NO,2,0
7598,7598,5,NO,3,0
7599,7599,4,NO,11,0
7600,7600,5,NO,166,0
7601,7601,4,NO,11,0
7602,7602,5,NO,425,0
7603,7603,7,NO,1842,0
7604,7604,6,NO,961,0
7605,7605,5,NO,166,0
7606,7606,7,NO,333,0
7607,7607,4,NO,10,0
7608,7608,5,NO,171,0
7609,7609,5,NO,3528,0
7610,7610,3,NO,81,0
7611,7611,6,NO,408,0
7612,7612,1,NO,2,0
7613,7613,4,NO,9,0
7614,7614,4,NO,0,0
7615,7615,1,NO,2,0
7616,7616,4,NO,2,0
7617,7617,4,NO,10,0
7618,7618,5,NO,166,0
7619,7619,2,NO,58,0
7620,7620,4,NO,9,0
7621,7621,1,NO,2,0
7622,7622,5,NO,7221,0
7623,7623,4,NO,162,0
7624,7624,5,NO,166,0
7625,7625,4,NO,4,0
7626,7626,5,NO,85,0
7627,7627,1,NO,151,0
7628,7628,6,NO,681,0
7629,7629,4,NO,55,0
7630,7630,1,NO,149,0
7631,7631,5,NO,120,0
7632,7632,1,NO,98,0
7633,7633,6,NO,459,0
7634,7634,6,NO,168,0
7635,7635,5,NO,310,0
7636,7636,5,NO,3396,0
7637,7637,4,NO,85,0
7638,7638,5,NO,163,0
7639,7639,6,NO,163,0
7640,7640,1,NO,4,0
7641,7641,6,NO,183,0
7642,7642,7,NO,1887,0
7643,7643,1,NO,12,0
7644,7644,4,NO,118,0
7645,7645,5,NO,4051,0
7646,7646,5,NO,165,0
7647,7647,5,NO,166,0
7648,7648,7,NO,761,0
7649,7649,1,NO,2,0
7650,7650,5,NO,4029,0
7651,7651,5,NO,848,0
7652,7652,4,NO,3,0
7653,7653,6,NO,4020,0
7654,7654,6,NO,370,0
7655,7655,5,NO,145,0
7656,7656,5,NO,19041,0
7657,7657,6,NO,1331,0
7658,7658,5,NO,144,0
7659,7659,5,NO,4053,0
7660,7660,4,NO,2,0
7661,7661,5,NO,144,0
7662,7662,6,NO,182,0
7663,7663,5,NO,166,0
7664,7664,4,NO,10,0
7665,7665,4,NO,94,0
7666,7666,1,NO,3,0
7667,7667,1,NO,149,0
7668,7668,4,NO,10,0
7669,7669,6,NO,3085,0
7670,7670,7,NO,329,0
7671,7671,6,NO,390,0
7672,7672,5,NO,91,0
7673,7673,5,NO,192,0
7674,7674,5,NO,4047,0
7675,7675,4,NO,2,0
7676,7676,5,NO,117,0
7677,7677,5,NO,3396,0
7678,7678,4,NO,10,0
7679,7679,5,NO,144,0
7680,7680,6,NO,359,0
7681,7681,5,NO,3712,0
7682,7682,1,NO,150,0
7683,7683,7,NO,7879,0
7684,7684,5,NO,235,0
7685,7685,4,NO,0,0
7686,7686,1,NO,135,0
7687,7687,5,NO,4062,0
7688,7688,6,NO,138,0
7689,7689,5,NO,144,0
7690,7690,1,NO,68,0
7691,7691,5,NO,144,0
7692,7692,4,NO,97,0
7693,7693,5,NO,138,0
7694,7694,6,NO,93,0
7695,7695,4,NO,94,0
7696,7696,6,NO,696,0
7697,7697,6,NO,329,0
7698,7698,4,NO,222,0
7699,7699,1,NO,178,0
7700,7700,4,NO,92,0
7701,7701,5,NO,185,0
7702,7702,5,NO,238,0
7703,7703,4,NO,5,0
7704,7704,4,NO,118,0
7705,7705,6,NO,356,0
7706,7706,4,NO,3,0
7707,7707,1,NO,2,0
7708,7708,4,NO,96,0
7709,7709,4,NO,2,0
7710,7710,5,NO,166,0
7711,7711,4,NO,4,0
7712,7712,4,NO,86,0
7713,7713,1,NO,2,0
7714,7714,1,NO,16,0
7715,7715,4,NO,10,0
7716,7716,2,NO,2,0
7717,7717,5,NO,166,0
7718,7718,1,NO,2,0
7719,7719,4,NO,2,0
7720,7720,5,NO,98,0
7721,7721,1,NO,2,0
7722,7722,7,NO,1716,0
7723,7723,5,NO,3518,0
7724,7724,4,NO,2,0
7725,7725,1,NO,91,0
7726,7726,1,NO,2,0
7727,7727,1,NO,149,0
7728,7728,1,NO,2,0
7729,7729,5,NO,123,0
7730,7730,1,NO,151,0
7731,7731,4,NO,162,0
7732,7732,6,NO,345,0
7733,7733,5,NO,10,0
7734,7734,3,NO,81,0
7735,7735,5,NO,166,0
7736,7736,4,NO,2,0
7737,7737,5,NO,144,0
7738,7738,5,NO,117,0
7739,7739,6,NO,305,0
7740,7740,7,NO,100,0
7741,7741,6,NO,480,0
7742,7742,6,NO,400,0
7743,7743,5,NO,166,0
7744,7744,6,NO,655,0
7745,7745,6,NO,67,0
7746,7746,6,NO,10,0
7747,7747,5,NO,166,0
7748,7748,4,NO,256,0
7749,7749,4,NO,10,0
7750,7750,5,NO,3160,0
7751,7751,5,NO,73,0
7752,7752,1,NO,2,0
7753,7753,6,NO,432,0
7754,7754,4,NO,12308,0
7755,7755,5,NO,3491,0
7756,7756,4,NO,2,0
7757,7757,5,NO,242,0
7758,7758,6,NO,289,0
7759,7759,6,NO,354,0
7760,7760,5,NO,144,0
7761,7761,5,NO,144,0
7762,7762,5,NO,91,0
7763,7763,4,NO,3,0
7764,7764,6,NO,164,0
7765,7765,4,NO,149,0
7766,7766,5,NO,217,0
7767,7767,7,NO,342,0
7768,7768,6,NO,354,0
7769,7769,1,NO,2,0
7770,7770,1,NO,2,0
7771,7771,4,NO,4,0
7772,7772,1,NO,126,0
7773,7773,6,NO,2,0
7774,7774,5,NO,2269,0
7775,7775,4,NO,77,0
7776,7776,1,NO,225,0
7777,7777,1,NO,98,0
7778,7778,1,NO,151,0
7779,7779,6,NO,354,0
7780,7780,4,NO,91,0
7781,7781,4,NO,154,0
7782,7782,4,NO,4,0
7783,7783,5,NO,1820,0
7784,7784,5,NO,159,0
7785,7785,4,NO,71,0
7786,7786,5,NO,144,0
7787,7787,6,NO,423,0
7788,7788,1,NO,3,0
7789,7789,4,NO,67,0
7790,7790,7,NO,758,0
7791,7791,6,NO,3532,0
7792,7792,5,NO,15,0
7793,7793,1,NO,136,0
7794,7794,6,NO,353,0
7795,7795,3,NO,281,0
7796,7796,1,NO,2,0
7797,7797,1,NO,147,0
7798,7798,6,NO,348,0
7799,7799,7,NO,2073,0
7800,7800,1,NO,2,0
7801,7801,5,NO,159,0
7802,7802,1,NO,2,0
7803,7803,6,NO,4747,0
7804,7804,5,NO,3694,0
7805,7805,4,NO,83,0
7806,7806,4,NO,2,0
7807,7807,4,NO,10,0
7808,7808,5,NO,144,0
7809,7809,7,NO,9191,0
7810,7810,1,NO,143,0
7811,7811,4,NO,126,0
7812,7812,4,NO,3,0
7813,7813,5,NO,83,0
7814,7814,7,NO,757,0
7815,7815,1,NO,175,0
7816,7816,1,NO,2,0
7817,7817,1,NO,165,0
7818,7818,5,NO,166,0
7819,7819,1,NO,24,0
7820,7820,5,NO,1676,0
7821,7821,5,NO,120,0
7822,7822,3,NO,81,0
7823,7823,5,NO,88,0
7824,7824,5,NO,151,0
7825,7825,5,NO,166,0
7826,7826,5,NO,416,0
7827,7827,5,NO,166,0
7828,7828,6,NO,595,0
7829,7829,1,NO,175,0
7830,7830,4,NO,2,0
7831,7831,5,NO,112,0
7832,7832,4,NO,5,0
7833,7833,5,NO,377,0
7834,7834,5,NO,4085,0
7835,7835,4,NO,3,0
7836,7836,1,NO,2,0
7837,7837,5,NO,166,0
7838,7838,5,NO,166,0
7839,7839,5,NO,137,0
7840,7840,4,NO,5,0
7841,7841,4,NO,2,0
7842,7842,1,NO,149,0
7843,7843,5,NO,166,0
7844,7844,4,NO,2,0
7845,7845,5,NO,166,0
7846,7846,4,NO,5,0
7847,7847,5,NO,120,0
7848,7848,6,NO,355,0
7849,7849,4,NO,2,0
7850,7850,6,NO,182,0
7851,7851,5,NO,166,0
7852,7852,1,NO,2,0
7853,7853,4,NO,85,0
7854,7854,4,NO,187,0
7855,7855,6,NO,695,0
7856,7856,1,NO,2,0
7857,7857,6,NO,4,0
7858,7858,5,NO,78,0
7859,7859,4,NO,121,0
7860,7860,10,NO,636,0
7861,7861,1,NO,2,0
7862,7862,5,NO,166,0
7863,7863,5,NO,68,0
7864,7864,4,NO,14,0
7865,7865,5,NO,3853,0
7866,7866,5,NO,3876,0
7867,7867,4,NO,4,0
7868,7868,5,NO,166,0
7869,7869,4,NO,96,0
7870,7870,4,NO,2,0
7871,7871,5,NO,185,0
7872,7872,4,NO,15,0
7873,7873,1,NO,64,0
7874,7874,5,NO,132,0
7875,7875,5,NO,166,0
7876,7876,6,NO,400,0
7877,7877,7,NO,3911,0
7878,7878,6,NO,347,0
7879,7879,4,NO,11,0
7880,7880,5,NO,4049,0
7881,7881,6,NO,10,0
7882,7882,1,NO,2,0
7883,7883,5,NO,402,0
7884,7884,4,NO,138,0
7885,7885,4,NO,11,0
7886,7886,5,NO,144,0
7887,7887,4,NO,73,0
7888,7888,1,NO,2,0
7889,7889,6,NO,377,0
7890,7890,6,NO,444,0
7891,7891,1,NO,2,0
7892,7892,1,NO,2,0
7893,7893,1,NO,137,0
7894,7894,4,NO,9,0
7895,7895,4,NO,167,0
7896,7896,5,NO,384,0
7897,7897,6,NO,77,0
7898,7898,6,NO,378,0
7899,7899,4,NO,5,0
7900,7900,5,NO,78,0
7901,7901,6,NO,12,0
7902,7902,4,NO,9,0
7903,7903,6,NO,143,0
7904,7904,5,NO,239,0
7905,7905,4,NO,2,0
7906,7906,5,NO,3352,0
7907,7907,6,NO,352,0
7908,7908,6,NO,755,0
7909,7909,1,NO,2,0
7910,7910,6,NO,345,0
7911,7911,5,NO,3991,0
7912,7912,6,NO,401,0
7913,7913,7,NO,2192,0
7914,7914,5,NO,429,0
7915,7915,4,NO,9,0
7916,7916,6,NO,10,0
7917,7917,4,NO,4,0
7918,7918,4,NO,2,0
7919,7919,6,NO,405,0
7920,7920,1,NO,2,0
7921,7921,1,NO,24,0
7922,7922,4,NO,89,0
7923,7923,4,NO,130,0
7924,7924,5,NO,3875,0
7925,7925,4,NO,2,0
7926,7926,4,NO,10,0
7927,7927,5,NO,166,0
7928,7928,6,NO,1149,0
7929,7929,5,NO,353,0
7930,7930,6,NO,117,0
7931,7931,1,NO,133,0
7932,7932,4,NO,2,0
7933,7933,6,NO,304,0
7934,7934,7,NO,889,0
7935,7935,1,NO,139,0
7936,7936,5,NO,166,0
7937,7937,5,NO,1798,0
7938,7938,4,NO,4,0
7939,7939,5,NO,253,0
7940,7940,4,NO,2,0
7941,7941,1,NO,175,0
7942,7942,4,NO,65,0
7943,7943,4,NO,5,0
7944,7944,4,NO,86,0
7945,7945,1,NO,2,0
7946,7946,6,NO,346,0
7947,7947,3,NO,68,0
7948,7948,5,NO,271,0
7949,7949,1,NO,4,0
7950,7950,1,NO,148,0
7951,7951,6,NO,2,0
7952,7952,5,NO,3333,0
7953,7953,4,NO,144,0
7954,7954,4,NO,2,0
7955,7955,4,NO,69,0
7956,7956,5,NO,166,0
7957,7957,1,NO,143,0
7958,7958,1,NO,2,0
7959,7959,1,NO,16,0
7960,7960,4,NO,94,0
7961,7961,5,NO,3864,0
7962,7962,4,NO,3,0
7963,7963,4,NO,15,0
7964,7964,4,NO,86,0
7965,7965,5,NO,142,0
7966,7966,7,NO,2647,0
7967,7967,4,NO,2,0
7968,7968,1,NO,2,0
7969,7969,4,NO,2,0
7970,7970,1,NO,2,0
7971,7971,7,NO,521,0
7972,7972,1,NO,182,0
7973,7973,6,NO,321,0
7974,7974,1,NO,2,0
7975,7975,5,NO,173,0
7976,7976,5,NO,91,0
7977,7977,5,NO,289,0
7978,7978,6,NO,491,0
7979,7979,1,NO,10,0
7980,7980,4,NO,2,0
7981,7981,1,NO,2,0
7982,7982,5,NO,1098,0
7983,7983,5,NO,144,0
7984,7984,6,NO,369,0
7985,7985,4,NO,71,0
7986,7986,4,NO,86,0
7987,7987,4,NO,2,0
7988,7988,1,NO,146,0
7989,7989,1,NO,74,0
7990,7990,1,NO,2,0
7991,7991,6,NO,241,0
7992,7992,4,NO,87,0
7993,7993,6,NO,374,0
7994,7994,5,NO,253,0
7995,7995,5,NO,144,0
7996,7996,6,NO,276,0
7997,7997,6,NO,224,0
7998,7998,4,NO,4,0
7999,7999,6,NO,2,0
8000,8000,4,NO,11,0
8001,8001,4,NO,0,0
8002,8002,4,NO,87,0
8003,8003,5,NO,131,0
8004,8004,6,NO,486,0
8005,8005,6,NO,607,0
8006,8006,6,NO,358,0
8007,8007,6,NO,24,0
8008,8008,4,NO,0,0
8009,8009,5,NO,242,0
8010,8010,5,NO,174,0
8011,8011,3,NO,73,0
8012,8012,6,NO,515,0
8013,8013,1,NO,125,0
8014,8014,6,NO,540,0
8015,8015,6,NO,324,0
8016,8016,6,NO,64,0
8017,8017,1,NO,140,0
8018,8018,6,NO,422,0
8019,8019,7,NO,513,0
8020,8020,5,NO,3851,0
8021,8021,5,NO,166,0
8022,8022,4,NO,4,0
8023,8023,1,NO,2,0
8024,8024,5,NO,304,0
8025,8025,5,NO,253,0
8026,8026,5,NO,414,0
8027,8027,5,NO,277,0
8028,8028,4,NO,161,0
8029,8029,5,NO,3931,0
8030,8030,1,NO,148,0
8031,8031,4,NO,66,0
8032,8032,6,NO,354,0
8033,8033,5,NO,83,0
8034,8034,1,NO,173,0
8035,8035,6,NO,357,0
8036,8036,5,NO,147,0
8037,8037,6,NO,581,0
8038,8038,1,NO,149,0
8039,8039,6,NO,541,0
8040,8040,5,NO,144,0
8041,8041,5,NO,122,0
8042,8042,1,NO,2,0
8043,8043,5,NO,144,0
8044,8044,6,NO,196,0
8045,8045,5,NO,241,0
8046,8046,5,NO,144,0
8047,8047,1,NO,2,0
8048,8048,5,NO,159,0
8049,8049,4,NO,2,0
8050,8050,7,NO,93,0
8051,8051,5,NO,3840,0
8052,8052,1,NO,3,0
8053,8053,5,NO,78,0
8054,8054,6,NO,428,0
8055,8055,7,NO,284,0
8056,8056,6,NO,13,0
8057,8057,4,NO,2,0
8058,8058,3,NO,73,0
8059,8059,4,NO,56,0
8060,8060,1,NO,2,0
8061,8061,1,NO,77,0
8062,8062,7,NO,3285,0
8063,8063,6,NO,1244,0
8064,8064,1,NO,148,0
8065,8065,4,NO,2,0
8066,8066,5,NO,278,0
8067,8067,1,NO,117,0
8068,8068,7,NO,343,0
8069,8069,1,NO,148,0
8070,8070,4,NO,85,0
8071,8071,6,NO,4,0
8072,8072,6,NO,421,0
8073,8073,4,NO,0,0
8074,8074,7,NO,759,0
8075,8075,1,NO,10,0
8076,8076,6,NO,370,0
8077,8077,5,NO,154,0
8078,8078,7,NO,758,0
8079,8079,5,NO,3417,0
8080,8080,1,NO,150,0
8081,8081,6,NO,353,0
8082,8082,5,NO,166,0
8083,8083,5,NO,144,0
8084,8084,5,NO,2907,0
8085,8085,4,NO,119,0
8086,8086,5,NO,3381,0
8087,8087,4,NO,639,0
8088,8088,5,NO,15,0
8089,8089,6,NO,386,0
8090,8090,4,NO,2,0
8091,8091,1,NO,78,0
8092,8092,1,NO,2,0
8093,8093,6,NO,4320,0
8094,8094,4,NO,15,0
8095,8095,5,NO,3900,0
8096,8096,1,NO,16,0
8097,8097,5,NO,192,0
8098,8098,6,NO,481,0
8099,8099,6,NO,2,0
8100,8100,5,NO,143,0
8101,8101,4,NO,52,0
8102,8102,5,NO,166,0
8103,8103,4,NO,4,0
8104,8104,6,NO,370,0
8105,8105,7,NO,190,0
8106,8106,5,NO,137,0
8107,8107,5,NO,137,0
8108,8108,4,NO,2,0
8109,8109,4,NO,59,0
8110,8110,4,NO,123,0
8111,8111,4,NO,113,0
8112,8112,4,NO,16,0
8113,8113,4,NO,2,0
8114,8114,3,NO,111,0
8115,8115,4,NO,4,0
8116,8116,5,NO,4071,0
8117,8117,5,NO,137,0
8118,8118,4,NO,2,0
8119,8119,4,NO,0,0
8120,8120,4,NO,9,0
8121,8121,6,NO,540,0
8122,8122,4,NO,2,0
8123,8123,5,NO,166,0
8124,8124,5,NO,159,0
8125,8125,6,NO,5904,0
8126,8126,1,NO,10,0
8127,8127,5,NO,137,0
8128,8128,6,NO,355,0
8129,8129,6,NO,106,0
8130,8130,6,NO,461,0
8131,8131,5,NO,3536,0
8132,8132,6,NO,10,0
8133,8133,1,NO,2,0
8134,8134,1,NO,Task Error,Task Error
8135,8135,5,NO,3667,0
8136,8136,5,NO,85,0
8137,8137,4,NO,4,0
8138,8138,6,NO,370,0
8139,8139,7,NO,757,0
8140,8140,1,NO,2,0
8141,8141,1,NO,2,0
8142,8142,4,NO,2,0
8143,8143,7,NO,758,0
8144,8144,6,NO,130,0
8145,8145,1,NO,2,0
8146,8146,4,NO,0,0
8147,8147,6,NO,2,0
8148,8148,3,NO,68,0
8149,8149,6,NO,402,0
8150,8150,1,NO,2,0
8151,8151,1,NO,126,0
8152,8152,5,NO,92,0
8153,8153,4,NO,10,0
8154,8154,4,NO,5,0
8155,8155,1,NO,140,0
8156,8156,5,NO,5,0
8157,8157,4,NO,4,0
8158,8158,5,NO,165,0
8159,8159,5,NO,4056,0
8160,8160,5,NO,115,0
8161,8161,4,NO,2,0
8162,8162,5,NO,133,0
8163,8163,6,NO,412,0
8164,8164,4,NO,337,0
8165,8165,1,NO,2,0
8166,8166,5,NO,144,0
8167,8167,4,NO,10,0
8168,8168,5,NO,165,0
8169,8169,4,NO,21,0
8170,8170,6,NO,3049,0
8171,8171,6,NO,1082,0
8172,8172,6,NO,370,0
8173,8173,4,NO,2,0
8174,8174,5,NO,144,0
8175,8175,5,NO,1105,0
8176,8176,1,NO,72,0
8177,8177,7,NO,444,0
8178,8178,4,NO,91,0
8179,8179,6,NO,423,0
8180,8180,1,NO,2,0
8181,8181,6,NO,355,0
8182,8182,1,NO,131,0
8183,8183,1,NO,80,0
8184,8184,5,NO,160,0
8185,8185,1,NO,2,0
8186,8186,5,NO,67,0
8187,8187,6,NO,10,0
8188,8188,6,NO,329,0
8189,8189,4,NO,113,0
8190,8190,4,NO,28,0
8191,8191,7,NO,5739,0
8192,8192,1,NO,2,0
8193,8193,1,NO,2,0
8194,8194,5,NO,189,0
8195,8195,7,NO,642,0
8196,8196,1,NO,2,0
8197,8197,4,NO,92,0
8198,8198,5,NO,3568,0
8199,8199,1,NO,2,0
8200,8200,6,NO,279,0
8201,8201,4,NO,2,0
8202,8202,5,NO,4001,0
8203,8203,1,NO,71,0
8204,8204,1,NO,2,0
8205,8205,4,NO,10,0
8206,8206,4,NO,11,0
8207,8207,6,NO,387,0
8208,8208,1,NO,2,0
8209,8209,5,NO,324,0
8210,8210,1,NO,2,0
8211,8211,6,NO,153,0
8212,8212,4,NO,2,0
8213,8213,5,NO,144,0
8214,8214,6,NO,355,0
8215,8215,1,NO,2,0
8216,8216,1,NO,129,0
8217,8217,5,NO,3177,0
8218,8218,4,NO,5,0
8219,8219,5,NO,374,0
8220,8220,4,NO,2,0
8221,8221,1,NO,2,0
8222,8222,4,NO,135,0
8223,8223,4,NO,2,0
8224,8224,4,NO,164,0
8225,8225,4,NO,6,0
8226,8226,4,NO,77,0
8227,8227,4,NO,24,0
8228,8228,4,NO,4,0
8229,8229,4,NO,0,0
8230,8230,6,NO,382,0
8231,8231,6,NO,375,0
8232,8232,5,NO,166,0
8233,8233,6,NO,389,0
8234,8234,6,NO,148,0
8235,8235,4,NO,2,0
8236,8236,4,NO,4,0
8237,8237,6,NO,660,0
8238,8238,5,NO,3492,0
8239,8239,6,NO,459,0
8240,8240,6,NO,1051,0
8241,8241,5,NO,6,0
8242,8242,4,NO,85,0
8243,8243,1,NO,2,0
8244,8244,6,NO,403,0
8245,8245,6,NO,541,0
8246,8246,4,NO,138,0
8247,8247,7,NO,111,0
8248,8248,5,NO,166,0
8249,8249,1,NO,2,0
8250,8250,5,NO,166,0
8251,8251,6,NO,385,0
8252,8252,6,NO,894,0
8253,8253,4,NO,0,0
8254,8254,6,NO,366,0
8255,8255,6,NO,358,0
8256,8256,1,NO,2,0
8257,8257,4,NO,10,0
8258,8258,1,NO,149,0
8259,8259,4,NO,117,0
8260,8260,1,NO,2,0
8261,8261,4,NO,4,0
8262,8262,4,NO,15,0
8263,8263,5,NO,137,0
8264,8264,5,NO,2,0
8265,8265,1,NO,2,0
8266,8266,5,NO,1478,0
8267,8267,6,NO,395,0
8268,8268,4,NO,10,0
8269,8269,6,NO,648,0
8270,8270,1,NO,2,0
8271,8271,6,NO,2,0
8272,8272,1,NO,131,0
8273,8273,4,NO,2,0
8274,8274,6,NO,1044,0
8275,8275,6,NO,321,0
8276,8276,6,NO,166,0
8277,8277,4,NO,85,0
8278,8278,6,NO,401,0
8279,8279,5,NO,144,0
8280,8280,1,NO,2,0
8281,8281,5,NO,166,0
8282,8282,6,NO,358,0
8283,8283,6,NO,498,0
8284,8284,5,NO,3887,0
8285,8285,7,NO,758,0
8286,8286,1,NO,2,0
8287,8287,5,NO,159,0
8288,8288,5,NO,5497,0
8289,8289,5,NO,187,0
8290,8290,1,NO,175,0
8291,8291,1,NO,2,0
8292,8292,1,NO,143,0
8293,8293,4,NO,5,0
8294,8294,4,NO,2,0
8295,8295,5,NO,144,0
8296,8296,6,NO,349,0
8297,8297,5,NO,3273,0
8298,8298,7,NO,1081,0
8299,8299,4,NO,5,0
8300,8300,1,NO,2,0
8301,8301,5,NO,209,0
8302,8302,6,NO,2,0
8303,8303,6,NO,1046,0
8304,8304,3,NO,81,0
8305,8305,5,NO,144,0
8306,8306,1,NO,2,0
8307,8307,1,NO,68,0
8308,8308,1,NO,2,0
8309,8309,6,NO,253,0
8310,8310,5,NO,3401,0
8311,8311,5,NO,4069,0
8312,8312,6,NO,387,0
8313,8313,5,NO,3139,0
8314,8314,5,NO,1580,0
8315,8315,4,NO,85,0
8316,8316,6,NO,1020,0
8317,8317,7,NO,758,0
8318,8318,1,NO,86,0
8319,8319,5,NO,441,0
8320,8320,5,NO,253,0
8321,8321,7,NO,238,0
8322,8322,5,NO,1356,0
8323,8323,6,NO,2864,0
8324,8324,1,NO,2,0
8325,8325,5,NO,3402,0
8326,8326,7,NO,1381,0
8327,8327,5,NO,159,0
8328,8328,5,NO,144,0
8329,8329,6,NO,969,0
8330,8330,5,NO,212,0
8331,8331,5,NO,166,0
8332,8332,5,NO,166,0
8333,8333,5,NO,2461,0
8334,8334,4,NO,12,0
8335,8335,6,NO,619,0
8336,8336,5,NO,67,0
8337,8337,5,NO,262,0
8338,8338,6,NO,10,0
8339,8339,5,NO,4688,0
8340,8340,1,NO,2,0
8341,8341,6,NO,483,0
8342,8342,1,NO,10,0
8343,8343,6,NO,128,0
8344,8344,6,NO,365,0
8345,8345,5,NO,3946,0
8346,8346,5,NO,277,0
8347,8347,4,NO,2,0
8348,8348,6,NO,377,0
8349,8349,4,NO,5,0
8350,8350,1,NO,145,0
8351,8351,4,NO,10,0
8352,8352,4,NO,248,0
8353,8353,1,NO,2,0
8354,8354,4,NO,101,0
8355,8355,4,NO,68,0
8356,8356,4,NO,92,0
8357,8357,3,NO,156,0
8358,8358,6,NO,357,0
8359,8359,6,NO,550,0
8360,8360,4,NO,4,0
8361,8361,1,NO,24,0
8362,8362,1,NO,9,0
8363,8363,1,NO,149,0
8364,8364,3,NO,226,0
8365,8365,6,NO,366,0
8366,8366,6,NO,327,0
8367,8367,4,NO,265,0
8368,8368,6,NO,448,0
8369,8369,1,NO,150,0
8370,8370,6,NO,547,0
8371,8371,4,NO,2,0
8372,8372,6,NO,938,0
8373,8373,1,NO,2,0
8374,8374,7,NO,757,0
8375,8375,4,NO,2,0
8376,8376,7,NO,263,0
8377,8377,5,NO,373,0
8378,8378,6,NO,170,0
8379,8379,7,NO,444,0
8380,8380,4,NO,127,0
8381,8381,4,NO,70,0
8382,8382,1,NO,2,0
8383,8383,5,NO,195,0
8384,8384,2,NO,2,0
8385,8385,4,NO,85,0
8386,8386,6,NO,550,0
8387,8387,7,NO,9,0
8388,8388,6,NO,345,0
8389,8389,6,NO,2,0
8390,8390,5,NO,165,0
8391,8391,1,NO,149,0
8392,8392,1,NO,79,0
8393,8393,6,NO,429,0
8394,8394,5,NO,120,0
8395,8395,5,NO,166,0
8396,8396,1,NO,2,0
8397,8397,1,NO,2,0
8398,8398,5,NO,175,0
8399,8399,5,NO,137,0
8400,8400,1,NO,2,0
8401,8401,4,NO,64,0
8402,8402,6,NO,818,0
8403,8403,6,NO,597,0
8404,8404,1,NO,2,0
8405,8405,4,NO,141,0
8406,8406,1,NO,2,0
8407,8407,5,NO,91,0
8408,8408,6,NO,350,0
8409,8409,5,NO,228,0
8410,8410,5,NO,171,0
8411,8411,4,NO,85,0
8412,8412,6,NO,2534,0
8413,8413,5,NO,2,0
8414,8414,4,NO,113,0
8415,8415,6,NO,360,0
8416,8416,1,NO,150,0
8417,8417,6,NO,24,0
8418,8418,4,NO,10,0
8419,8419,6,NO,361,0
8420,8420,4,NO,2,0
8421,8421,4,NO,10,0
8422,8422,4,NO,96,0
8423,8423,6,NO,343,0
8424,8424,5,NO,152,0
8425,8425,1,NO,2,0
8426,8426,6,NO,289,0
8427,8427,6,NO,89,0
8428,8428,5,NO,3273,0
8429,8429,5,NO,151,0
8430,8430,4,NO,2,0
8431,8431,6,NO,829,0
8432,8432,5,NO,159,0
8433,8433,1,NO,142,0
8434,8434,6,NO,403,0
8435,8435,4,NO,173,0
8436,8436,1,NO,2,0
8437,8437,3,NO,73,0
8438,8438,6,NO,11,0
8439,8439,1,NO,149,0
8440,8440,1,NO,2,0
8441,8441,4,NO,2,0
8442,8442,6,NO,369,0
8443,8443,4,NO,4,0
8444,8444,5,NO,159,0
8445,8445,6,NO,348,0
8446,8446,6,NO,98,0
8447,8447,5,NO,1116,0
8448,8448,1,NO,2,0
8449,8449,1,NO,86,0
8450,8450,4,NO,9,0
8451,8451,6,NO,375,0
8452,8452,5,NO,82,0
8453,8453,4,NO,11,0
